log10_mej_dyn,log10_mej_wind,luminosity_distance,mass_1,mass_2,zeta,inclination_EM,v_ej_dyn,v_ej_wind,Ye_dyn,Ye_wind,KNphi,log10_Xlan,log10_vej
-1.7493619094961588,-1.6648954234353952,91.86412646067957,1.8486584515757891,1.2212573182407498,0.12609951976413106,1.2074860319782539,0.1411212531292276,0.14940221371873055,0.2252304881395745,0.38122604100040614,37.11887342221658,-7.272129582582369,-1.2227713307755526
