log10_mej_dyn,log10_mej_wind,luminosity_distance,mass_1,mass_2,zeta,inclination_EM,v_ej_dyn,v_ej_wind,Ye_dyn,Ye_wind,KNphi,log10_Xlan,log10_vej
-1.2619483883366984,-2.0100630521658065,196.00406815164163,2.170924076575789,1.0206400342901325,0.04411653106482542,1.4085479618080003,0.13847662503005403,0.13934304212109744,0.15325816980047416,0.23441163656827324,26.00356151295383,-8.946326966648956,-1.1753831934186327
