log10_mej_dyn,log10_mej_wind,luminosity_distance,mass_1,mass_2,zeta,inclination_EM,v_ej_dyn,v_ej_wind,Ye_dyn,Ye_wind,KNphi,log10_Xlan,log10_vej
-2.0394181103203874,-0.6985356384992594,33.146925294498814,1.7021740765757891,1.2984178120679104,0.7041441726260128,0.9687249903054296,0.2112038977573268,0.08549688827494356,0.24737581685929766,0.35020111025248374,67.74269194773643,-5.63598213906275,-0.6644154514831488
