log10_mej_dyn,log10_mej_wind,luminosity_distance,mass_1,mass_2,zeta,inclination_EM,v_ej_dyn,v_ej_wind,Ye_dyn,Ye_wind,KNphi,log10_Xlan,log10_vej
-1.9245828716752997,-0.8522450844269949,110.69794570266204,1.4482678265757891,1.0978005281172931,0.8580904392680364,1.4965125561085146,0.17946836056724413,0.08608860425127493,0.31311976149597587,0.3906443235488826,56.17369383809561,-7.053342424437304,-1.3206381361865827
