log10_mej_dyn,log10_mej_wind,luminosity_distance,mass_1,mass_2,zeta,inclination_EM,v_ej_dyn,v_ej_wind,Ye_dyn,Ye_wind,KNphi,log10_Xlan,log10_vej
-1.9048609075062997,-0.452842875625732,126.76208564435301,1.5654553265757891,1.1749610219444535,0.8597051352894564,0.6419993543320913,0.26012951759203756,0.0789880125352986,0.24875989990428038,0.23385761994777463,65.81452559612964,-3.1912734589200618,-0.7777349103801311
