log10_mej_dyn,log10_mej_wind,luminosity_distance,mass_1,mass_2,zeta,inclination_EM,v_ej_dyn,v_ej_wind,Ye_dyn,Ye_wind,KNphi,log10_Xlan,log10_vej
-2.121381517931192,-0.6902794478615111,25.39182325368249,1.2724865765757891,1.0052079355247006,0.8839985084401591,0.8053621723187602,0.19798075726145903,0.14526020188441102,0.31865609367590664,0.21723712133281617,35.304128620704304,-5.084258001131715,-1.143447709547665
