log10_mej_dyn,log10_mej_wind,luminosity_distance,mass_1,mass_2,zeta,inclination_EM,v_ej_dyn,v_ej_wind,Ye_dyn,Ye_wind,KNphi,log10_Xlan,log10_vej
-2.701378584503312,-0.6605290572587872,60.28978243735596,1.8584240765757891,1.4373067009567992,0.5320264976829456,0.7802294310900423,0.2548402613936904,0.09318919596725125,0.20031699332988592,0.3712537418314311,59.9166049912147,-2.3256373114765427,-0.8560283547089552
