log10_mej_dyn,log10_mej_wind,luminosity_distance,mass_1,mass_2,zeta,inclination_EM,v_ej_dyn,v_ej_wind,Ye_dyn,Ye_wind,KNphi,log10_Xlan,log10_vej
-1.6019716844844916,-1.3510359601649546,165.53759584843462,1.6435803265757891,1.0360721330555647,0.10312886647490473,0.13934452975772432,0.15037745147633505,0.09437262791991398,0.23699519402192742,0.30643379723309316,47.55365603091224,-1.5361010451269586,-1.288702652315615
