luminosity_distance KNphi KNtheta timeshift log10_mej_dyn log10_mej_wind Ebv log_likelihood log_prior
12.501229834436348 29.465882059421922 82.37069130997145 -2.414320269565957 -1.609548464573657 -0.858788669284118 0.0 -29.666035617488355 -17.111347423968603
18.064946273292808 55.65818369210767 32.81151887290827 -1.1343213505022316 -1.516384890654055 -1.117634371971817 0.0 -28.90986942114718 -17.111347423968603
29.451325198529364 23.728448718224385 51.750630036578656 -1.2833580342693627 -2.207758338955334 -1.0122665829041013 0.0 -28.180685392569664 -17.111347423968603
18.925917761194277 41.47773934585788 64.05271295915793 -2.3464370661265708 -1.0400161004676038 -0.6080631562655938 0.0 -27.927504367796384 -17.111347423968603
28.393484384982155 54.985335690929226 1.7496040985083083 -1.0328535039154465 -1.5339462290226937 -1.05840886359835 0.0 -27.735890847423043 -17.111347423968603
37.68502790434136 20.767607074003976 79.17236002983383 -1.0394021285862913 -1.7725731042374409 -0.5273893521235635 0.0 -27.515188239272824 -17.111347423968603
30.93649971122543 57.77264720480711 16.96239232127968 -0.5185679319279899 -1.6978700035686531 -1.0011743611115609 0.0 -27.24349758461208 -17.111347423968603
22.708444147149276 20.134280970883324 30.510731518179288 -1.413794998895546 -1.9071236161342306 -1.0713187284308152 0.0 -27.23850305651713 -17.111347423968603
18.103624344730996 19.283752461450202 15.1674499546661 -2.7828070885984193 -1.9070403879607638 -1.0790034174205536 0.0 -27.229950938861535 -17.111347423968603
24.387541663772815 37.88035374366747 11.160480697062757 -1.3204479992913951 -1.273300403075142 -1.0868434884288791 0.0 -27.181189008844676 -17.111347423968603
42.86134369636152 34.41222423530337 54.07492077744197 -0.6226737364501957 -1.8546723614731044 -0.5927876435862354 0.0 -27.07252394427389 -17.111347423968603
36.95241991364555 56.655085390099906 34.57453230803809 -0.3908185838799385 -1.6920685835291387 -0.7194392527276663 0.0 -27.050362684036916 -17.111347423968603
37.75592519957707 25.380095062463155 40.64405043712535 -1.2377751098815475 -2.4320591246632537 -0.7930501438617266 0.0 -26.95577152347835 -17.111347423968603
22.59502042419292 44.02080271187977 31.045764809547904 -2.35805404429968 -1.6000009859142006 -0.7396153956634044 0.0 -26.652773029302082 -17.111347423968603
29.63132392417921 59.074590302404516 45.79307384038143 -1.1297658458775177 -1.7347446806686664 -0.6709800606289096 0.0 -26.55262155581494 -17.111347423968603
33.44233590667284 65.84506174743042 11.122260336278078 -0.6428564521358213 -1.9202930274094365 -0.8273561610892486 0.0 -26.416416332290183 -17.111347423968603
24.72642588241016 56.291293830450385 45.6467626019381 -2.0103704185919122 -1.4152057640097746 -0.5208540119153295 0.0 -26.413237293205228 -17.111347423968603
27.397082793885176 33.61603003754499 36.78663693749892 -1.269312580419482 -2.603899450428626 -0.9383513022755512 0.0 -26.366880638664036 -17.111347423968603
29.45244716998989 63.075369326276565 33.13419886751476 -0.914242776379655 -1.9780591176640203 -0.808942560085792 0.0 -26.34139952985633 -17.111347423968603
45.75688671477175 19.85893463963017 25.77023055125591 -0.7416110522786692 -1.4829151720750373 -0.6169287093924192 0.0 -26.210922920844435 -17.111347423968603
25.86430879332654 56.58445997509438 7.079655568837477 -2.7893321676395844 -1.7705795534949063 -0.6391148271461535 0.0 -26.164366564198883 -17.111347423968603
32.41160206036947 52.07190920458281 16.5220761053361 -2.2885618753552026 -1.8659146940230316 -0.6773529713689523 0.0 -26.102163050571402 -17.111347423968603
