log10_mej_dyn,log10_mej_wind,luminosity_distance,mass_1,mass_2,zeta,inclination_EM,v_ej_dyn,v_ej_wind,Ye_dyn,Ye_wind,KNphi,log10_Xlan,log10_vej
-2.861183476634646,-3.2141008340092014,37.578412174965266,1.5361584515757891,1.4990350960185275,0.610800193532304,1.5216452973372332,0.1583113357738557,0.14170990602642286,0.21346578225722157,0.21280498836882725,31.90148211786876,-8.375577858444437,-1.031158427549746
