log10_mej_dyn,log10_mej_wind,luminosity_distance,mass_1,mass_2,zeta,inclination_EM,v_ej_dyn,v_ej_wind,Ye_dyn,Ye_wind,KNphi,log10_Xlan,log10_vej
-2.358512097439252,-0.7139102451915627,114.57549672307019,1.2334240765757891,1.1595289231790216,0.45147530448317913,0.46607016573106297,0.269385715939145,0.10088150365955895,0.23561111097694473,0.2975695313051153,28.61225716512774,-6.187706276993785,-1.015705774063794
