log10_mej_dyn,log10_mej_wind,luminosity_distance,mass_1,mass_2,zeta,inclination_EM,v_ej_dyn,v_ej_wind,Ye_dyn,Ye_wind,KNphi,log10_Xlan,log10_vej
-2.423364421091037,-1.2043681556010173,145.59590488633552,1.4287365765757891,1.421874602191367,0.14455312274799914,0.17704364160080183,0.16888984817054992,0.09910635573056487,0.1774796230876714,0.3330265950170267,69.21717209896516,-8.984376907195925,-1.2392541611605683
