log10_mej_dyn,log10_mej_wind,luminosity_distance,mass_1,mass_2,zeta,inclination_EM,v_ej_dyn,v_ej_wind,Ye_dyn,Ye_wind,KNphi,log10_Xlan,log10_vej
-1.6842706466804904,-0.9331383933886318,64.16733345776412,1.7412365765757891,1.1440968244135894,0.5719654263186207,1.3080169968931272,0.12525348453418628,0.06833712496133411,0.3304207995582596,0.3435529108065003,40.52151992505212,-7.605066562368338,-0.6963509353541165
