log10_mej_dyn,log10_mej_wind,luminosity_distance,mass_1,mass_2,zeta,inclination_EM,v_ej_dyn,v_ej_wind,Ye_dyn,Ye_wind,KNphi,log10_Xlan,log10_vej
-3.0367635918411247,-0.38510906595872296,99.0652926414376,1.6826428265757891,1.4681708984876634,0.9556759165770372,0.4283710538879854,0.20062538536063257,0.12218327880748794,0.2660609379665641,0.2327495867067774,24.86934601200865,-5.949894148575235,-1.3845091039285182
