log10_mej_dyn,log10_mej_wind,luminosity_distance,mass_1,mass_2,zeta,inclination_EM,v_ej_dyn,v_ej_wind,Ye_dyn,Ye_wind,KNphi,log10_Xlan,log10_vej
-1.897165724840395,-1.2177133388741093,72.47637135863876,2.034205326575789,1.3138499108333423,0.5346405545462434,1.3331497381218456,0.2019476994102194,0.13283416638145246,0.2840540175513392,0.29701551468461673,71.03191690047746,-2.306612341203059,-1.2567671684446473
